farm_id,farmer_name,district,state,latitude,longitude,crop_type,farm_area,soil_health,soil_moisture,temperature,precipitation,humidity,drought_index,flood_risk,pest_risk,historical_yield,expected_yield,yield_variation,season,irrigation_status,weather_volatility,crop_price,previous_loss,climate_resilience,risk_score,crop_failure
FARM-1343,Kavita Kumar,Kurnool,Andhra Pradesh,15.9984,78.0415,Rice,2.73,44.1,22.5,31.0,58.1,82.3,0.395,0.252,0.344,3.66,3.51,0.379,Kharif,None,0.562,2211.0,0.182,0.303,0.9519,1
FARM-1344,Gurpreet Gowda,Ludhiana,Punjab,31.0762,76.1834,Maize,2.45,62.5,27.2,25.0,38.5,68.3,0.363,0.053,0.576,2.56,2.56,0.412,Kharif,Good,0.294,2148.0,0.04,0.666,0.0628,1
FARM-1345,Anil Kaur,Amritsar,Punjab,31.4467,74.9253,Rice,1.13,65.1,39.5,24.6,20.0,63.1,0.184,0.279,0.45,4.77,4.52,0.32,Kharif,Partial,0.429,2319.0,0.285,0.533,0.4245,0
FARM-1346,Manoj Choudhary,Thanjavur,Tamil Nadu,10.9728,79.1569,Sugarcane,5.71,76.8,47.3,32.5,93.7,73.5,0.509,0.329,0.517,95.61,94.04,0.656,Annual,Good,0.398,273.0,0.199,0.663,0.2902,0
FARM-1347,Savita Patel,Bhopal,Madhya Pradesh,23.5141,77.5202,Maize,4.06,58.5,42.8,23.6,67.8,63.9,0.342,0.124,0.494,1.79,1.95,0.297,Kharif,Good,0.471,1951.0,0.021,0.701,0.0164,0
FARM-1348,Sunil Kumar,Murshidabad,West Bengal,24.0311,88.0484,Pulses,1.25,45.2,30.7,22.5,148.4,73.6,0.413,0.391,0.534,0.87,0.86,0.206,Rabi,None,0.238,6671.0,0.245,0.361,0.4479,0
FARM-1349,Lakshmi Gowda,Jodhpur,Rajasthan,26.6058,73.2429,Wheat,1.55,55.8,23.0,26.3,19.9,37.1,0.369,0.114,0.241,4.0,4.13,0.308,Rabi,None,0.373,2278.0,0.566,0.337,0.6544,1
FARM-1350,Meena Chauhan,Mandya,Karnataka,12.8378,76.7968,Pulses,1.1,56.3,30.8,27.3,58.3,64.9,0.61,0.089,0.553,1.21,1.27,0.185,Rabi,None,0.229,5556.0,0.158,0.439,0.3271,0
FARM-1351,Kavita Meena,Muzaffarpur,Bihar,26.0175,85.2958,Rice,1.75,41.9,49.2,28.3,119.0,62.5,0.348,0.477,0.486,3.82,3.71,0.209,Kharif,Good,0.207,2661.0,0.185,0.71,0.139,0
FARM-1352,Lakshmi Meena,Jalandhar,Punjab,30.9597,75.8583,Wheat,2.17,81.6,34.4,26.4,28.2,61.0,0.293,0.189,0.315,4.23,4.25,0.099,Rabi,Good,0.137,2353.0,0.133,0.852,0.01,0
FARM-1353,Lakshmi Chauhan,Bardhaman,West Bengal,23.1891,88.3063,Rice,0.75,63.4,43.2,28.3,233.8,79.5,0.478,0.53,0.613,4.41,4.51,0.737,Kharif,Partial,0.625,2298.0,0.16,0.423,0.7527,1
FARM-1354,Dinesh Meena,Nadia,West Bengal,23.5209,88.6331,Rice,1.8,61.5,25.3,25.6,130.0,69.7,0.542,0.496,0.599,3.49,3.8,0.4,Kharif,Partial,0.735,2473.0,0.194,0.479,0.8326,1
FARM-1355,Sukhwinder Das,Sri Ganganagar,Rajasthan,29.9873,73.6473,Maize,0.8,49.6,19.8,23.5,23.6,43.5,0.815,0.365,0.336,2.38,2.24,0.452,Kharif,Partial,0.568,2221.0,0.311,0.451,0.9561,1
FARM-1356,Rajinder Kaur,Bhopal,Madhya Pradesh,23.1996,77.456,Pulses,2.49,67.3,26.3,22.3,96.1,52.9,0.365,0.165,0.348,1.3,1.3,0.398,Rabi,None,0.091,6694.0,0.047,0.397,0.0291,0
FARM-1357,Kishan Naidu,Lucknow,Uttar Pradesh,26.9331,80.4484,Wheat,8.6,73.5,33.0,24.2,49.0,64.9,0.484,0.529,0.381,4.55,4.43,0.197,Rabi,Good,0.326,2205.0,0.401,0.712,0.1192,0
FARM-1358,Gurpreet Das,Nizamabad,Telangana,18.5891,78.1278,Cotton,2.41,36.9,36.7,27.7,109.5,69.6,0.416,0.251,0.818,0.71,0.77,0.295,Kharif,Good,0.124,6755.0,0.508,0.588,0.3124,1
FARM-1359,Narayan Jat,Kurnool,Andhra Pradesh,15.8808,78.1392,Rice,3.73,55.4,20.8,27.1,28.3,64.0,0.604,0.41,0.236,4.58,4.6,0.843,Kharif,None,0.49,2223.0,0.776,0.429,0.9306,1
FARM-1360,Sunil Jadhav,Ahmedabad,Gujarat,23.0644,72.527,Pulses,2.49,64.2,16.1,29.9,54.5,54.7,0.478,0.311,0.418,1.03,1.07,0.29,Rabi,None,0.705,6808.0,0.547,0.406,0.8251,1
FARM-1361,Kishan Naidu,Karnal,Haryana,29.8542,77.304,Sugarcane,1.11,64.5,36.3,32.2,82.9,47.8,0.323,0.304,0.281,84.85,74.89,0.507,Annual,Partial,0.56,313.0,0.149,0.481,0.4595,0
FARM-1362,Ramesh Choudhary,Thanjavur,Tamil Nadu,10.7258,79.2502,Rice,1.36,62.9,30.8,30.8,52.8,74.9,0.328,0.368,0.446,3.68,3.96,0.677,Kharif,Partial,0.474,2503.0,0.163,0.504,0.7443,0
FARM-1363,Kavita Deshmukh,Lucknow,Uttar Pradesh,27.0913,80.9133,Wheat,3.05,35.6,16.7,26.3,45.6,70.4,0.465,0.436,0.588,4.93,5.21,0.497,Rabi,None,0.269,1920.0,0.402,0.329,0.8641,1
FARM-1364,Sohan Yadav,Thanjavur,Tamil Nadu,10.5688,79.0588,Cotton,1.68,58.7,26.9,30.1,142.3,68.6,0.527,0.351,0.565,1.63,1.61,0.404,Kharif,None,0.886,6497.0,0.324,0.387,0.9395,1
FARM-1365,Sunita Chauhan,Bathinda,Punjab,29.9746,75.4445,Wheat,2.13,76.1,34.8,26.2,35.1,50.5,0.114,0.118,0.096,4.99,4.67,0.234,Rabi,Good,0.602,2319.0,0.054,0.647,0.0233,0
FARM-1366,Laxman Murugan,Jabalpur,Madhya Pradesh,23.2948,79.9481,Mustard,3.68,77.1,43.4,30.2,95.2,44.5,0.333,0.334,0.295,1.51,1.56,0.618,Rabi,Good,0.213,5419.0,0.224,0.753,0.0421,0
FARM-1367,Laxman Yadav,Rohtak,Haryana,28.682,76.8451,Rice,2.75,51.0,37.6,22.8,38.5,57.0,0.414,0.124,0.309,3.96,3.72,0.53,Kharif,Good,0.196,1913.0,0.315,0.646,0.0569,0
FARM-1368,Gurpreet Jat,Amritsar,Punjab,31.646,74.9977,Cotton,3.33,82.4,31.9,24.3,8.2,62.0,0.108,0.3,0.443,2.16,2.11,0.135,Kharif,Good,0.142,6519.0,0.106,0.805,0.0114,0
FARM-1369,Narayan Kumar,Bhopal,Madhya Pradesh,23.2424,77.2885,Pulses,1.01,62.0,23.9,23.6,76.9,47.6,0.672,0.116,0.467,1.76,1.77,0.48,Rabi,None,0.221,6464.0,0.281,0.35,0.5741,0
FARM-1370,Babu Rao,Anantapur,Andhra Pradesh,14.7793,77.6993,Pulses,2.19,71.8,28.7,30.0,15.8,58.7,0.589,0.383,0.486,1.73,1.83,0.92,Rabi,Good,0.935,5448.0,0.37,0.558,0.9505,1
FARM-1371,Sukhwinder Kumar,Gaya,Bihar,24.8462,84.8961,Wheat,7.99,57.7,33.3,27.8,225.2,66.1,0.497,0.634,0.213,5.39,5.31,0.452,Rabi,None,0.453,2023.0,0.202,0.375,0.5725,1
FARM-1372,Shanti Sharma,Rohtak,Haryana,28.7855,76.3585,Rice,4.54,86.3,34.4,21.8,13.1,32.6,0.322,0.247,0.272,4.28,4.16,0.496,Kharif,Partial,0.236,2430.0,0.174,0.637,0.1121,0
FARM-1373,Anita Choudhary,Khammam,Telangana,17.2444,79.939,Cotton,5.47,47.5,18.7,29.5,54.7,64.9,0.856,0.398,0.704,2.52,2.47,0.348,Kharif,Partial,0.452,6622.0,0.353,0.466,0.99,1
FARM-1374,Anil Patel,Varanasi,Uttar Pradesh,25.411,83.032,Wheat,3.08,62.7,34.2,27.7,81.5,61.5,0.274,0.435,0.499,5.24,5.68,0.185,Rabi,Partial,0.405,2361.0,0.424,0.576,0.1822,0
FARM-1375,Dinesh Das,Bareilly,Uttar Pradesh,28.1582,79.3266,Wheat,1.28,65.4,21.7,27.9,87.7,71.6,0.304,0.438,0.238,3.4,3.45,0.231,Rabi,Partial,0.174,2353.0,0.168,0.531,0.0244,0
FARM-1376,Suresh Rathore,Bhavnagar,Gujarat,22.0108,72.1093,Cotton,6.8,57.9,27.1,28.6,105.3,48.6,0.431,0.19,0.615,1.96,2.14,0.33,Kharif,Partial,0.31,6692.0,0.104,0.531,0.2065,0
FARM-1377,Radha Gowda,Mandya,Karnataka,12.7906,77.0258,Cotton,3.54,61.2,23.2,28.3,77.1,53.4,0.491,0.422,0.378,1.94,1.93,0.458,Kharif,None,0.461,7820.0,0.31,0.509,0.6476,1
FARM-1378,Kamla Bishnoi,Indore,Madhya Pradesh,22.5399,76.1278,Maize,1.98,54.8,37.4,23.8,75.1,36.8,0.155,0.105,0.312,4.72,5.36,0.546,Kharif,Partial,0.254,1853.0,0.544,0.577,0.0944,0
FARM-1379,Shanti Rao,Solapur,Maharashtra,17.7656,75.664,Sugarcane,3.43,69.2,24.1,26.0,84.0,60.4,0.535,0.179,0.191,80.86,72.72,0.737,Annual,None,0.54,342.0,0.281,0.572,0.7448,1
FARM-1380,Geeta Yadav,Gwalior,Madhya Pradesh,26.0703,78.0636,Wheat,1.78,62.9,34.7,30.1,108.2,51.1,0.436,0.308,0.406,4.54,4.78,0.253,Rabi,Partial,0.251,2221.0,0.639,0.459,0.302,1
FARM-1381,Ramesh Pillai,Coimbatore,Tamil Nadu,11.3632,77.1957,Rice,1.39,56.8,46.5,31.2,53.9,72.4,0.262,0.178,0.523,4.24,4.55,0.566,Kharif,Good,0.267,2276.0,0.059,0.734,0.0274,0
FARM-1382,Pushpa Ghosh,Guntur,Andhra Pradesh,16.7648,80.2398,Cotton,6.01,45.3,22.2,27.5,64.9,63.0,0.428,0.456,0.77,1.34,1.42,0.088,Kharif,None,0.145,6392.0,0.22,0.478,0.4846,1
FARM-1383,Ramesh Patil,Khammam,Telangana,17.3186,80.0044,Pulses,4.05,53.5,8.0,27.4,44.4,49.8,0.607,0.403,0.454,1.29,1.3,0.364,Rabi,None,0.393,6424.0,0.509,0.391,0.8981,1
FARM-1384,Lakshmi Murugan,Murshidabad,West Bengal,23.8622,88.3293,Rice,1.5,70.1,44.2,23.8,236.2,77.0,0.222,0.471,0.369,4.11,4.29,0.621,Kharif,None,0.249,2153.0,0.464,0.482,0.2261,0
FARM-1385,Ganesh Pillai,Ahmedabad,Gujarat,22.98,72.7134,Sugarcane,5.18,73.4,18.2,28.7,36.8,49.3,0.359,0.269,0.321,93.06,89.8,0.552,Annual,None,0.253,350.0,0.33,0.447,0.7294,1
FARM-1386,Narayan Kaur,Jodhpur,Rajasthan,26.2178,73.2047,Pulses,28.47,49.0,11.6,25.4,22.0,48.6,0.876,0.161,0.518,1.35,1.4,0.527,Rabi,Partial,0.336,6855.0,0.26,0.544,0.7503,0
FARM-1387,Anita Verma,Rohtak,Haryana,28.8345,76.4485,Mustard,3.11,86.9,37.9,23.5,46.1,47.1,0.196,0.125,0.325,1.29,1.27,0.257,Rabi,Good,0.14,5248.0,0.183,0.87,0.01,0
FARM-1388,Mohan Sharma,Amritsar,Punjab,31.4904,74.8728,Wheat,2.74,63.6,24.8,21.6,36.8,46.1,0.462,0.057,0.18,4.45,4.97,0.476,Rabi,Partial,0.184,2469.0,0.335,0.503,0.0848,0
FARM-1389,Pushpa Rathore,Jalandhar,Punjab,31.2163,75.755,Rice,3.9,67.8,31.5,22.8,40.5,48.7,0.359,0.451,0.355,3.39,3.53,0.285,Kharif,Good,0.261,2541.0,0.283,0.728,0.1885,0
FARM-1390,Mahesh Jat,Ujjain,Madhya Pradesh,23.3957,75.8167,Mustard,2.62,40.7,18.4,26.9,88.6,34.6,0.819,0.217,0.342,1.25,1.27,0.555,Rabi,None,0.592,4879.0,0.564,0.163,0.8805,0
FARM-1391,Rajinder Naidu,Warangal,Telangana,18.1171,79.6165,Rice,3.0,48.5,47.0,32.0,128.8,59.2,0.442,0.282,0.401,3.64,3.74,0.36,Kharif,Good,0.356,2603.0,0.632,0.534,0.3196,0
FARM-1392,Sukhwinder Singh,Gwalior,Madhya Pradesh,26.2338,78.1948,Pulses,3.55,53.5,44.1,29.2,98.4,44.4,0.373,0.286,0.426,1.14,1.07,0.375,Rabi,Good,0.573,6677.0,0.195,0.559,0.3604,0
FARM-1393,Harpreet Rathore,Gaya,Bihar,24.9308,85.1865,Rice,1.1,91.3,26.5,27.6,102.9,59.6,0.306,0.602,0.477,5.21,5.02,0.304,Kharif,Partial,0.409,2070.0,0.549,0.648,0.3047,0
FARM-1394,Mohan Singh,Guntur,Andhra Pradesh,16.2956,80.6264,Rice,1.98,69.3,40.0,30.6,117.8,65.6,0.404,0.351,0.502,4.16,4.56,0.266,Kharif,Good,0.171,2270.0,0.235,0.783,0.01,0
FARM-1395,Raju Bishnoi,Nagpur,Maharashtra,21.3425,79.1799,Sugarcane,1.25,71.0,31.0,28.1,76.6,57.7,0.462,0.207,0.34,91.5,102.85,0.398,Annual,None,0.172,307.0,0.59,0.592,0.4966,0
FARM-1396,Kamla Ghosh,Kolhapur,Maharashtra,16.1673,74.5446,Maize,4.63,58.1,15.0,27.4,61.6,60.1,0.765,0.221,0.422,3.2,3.17,0.263,Kharif,None,0.166,2068.0,0.626,0.455,0.6341,1
FARM-1397,Ramesh Kaur,Nalgonda,Telangana,16.8314,79.288,Rice,1.25,58.8,30.6,28.3,55.6,61.6,0.589,0.508,0.453,4.29,4.32,0.303,Kharif,Good,0.32,2735.0,0.245,0.714,0.3384,1
FARM-1398,Sunita Chauhan,Khammam,Telangana,17.3142,80.0343,Cotton,0.98,63.0,42.5,27.5,88.5,60.0,0.564,0.187,0.519,2.03,2.22,0.465,Kharif,Good,0.38,6354.0,0.342,0.671,0.2354,0
FARM-1399,Prakash Deshmukh,Ludhiana,Punjab,30.6141,76.0808,Maize,1.69,74.1,24.8,23.6,14.7,58.8,0.445,0.384,0.255,1.53,1.66,0.357,Kharif,Partial,0.611,2112.0,0.6,0.553,0.5398,1
FARM-1400,Dinesh Kaur,Rohtak,Haryana,29.0295,76.3517,Wheat,3.57,66.3,34.1,22.7,42.6,49.4,0.478,0.098,0.27,4.81,5.17,0.431,Rabi,Good,0.473,2242.0,0.087,0.708,0.0884,0
FARM-1401,Ramesh Pillai,Madurai,Tamil Nadu,10.0025,78.3761,Sugarcane,1.8,52.8,37.0,30.8,47.4,56.2,0.236,0.297,0.563,76.69,75.56,0.41,Annual,Good,0.446,342.0,0.198,0.573,0.4406,1
FARM-1402,Rajinder Pillai,Kota,Rajasthan,25.3146,75.9898,Wheat,1.07,70.1,21.3,27.3,24.9,34.9,0.617,0.229,0.516,4.37,4.31,0.692,Rabi,Partial,0.443,2399.0,0.117,0.523,0.6942,1
FARM-1403,Kamla Das,Bareilly,Uttar Pradesh,28.3718,79.3741,Rice,2.9,61.8,22.0,25.7,64.9,55.4,0.441,0.446,0.262,4.27,4.15,0.198,Kharif,Partial,0.43,2403.0,0.335,0.512,0.3962,1
FARM-1404,Harpreet Choudhary,Jaipur,Rajasthan,26.8565,75.8487,Mustard,2.94,58.6,31.4,27.9,35.3,40.3,0.398,0.123,0.114,1.42,1.37,0.354,Rabi,Good,0.234,5948.0,0.307,0.731,0.1124,0
FARM-1405,Sohan Naidu,Latur,Maharashtra,18.3416,76.6363,Cotton,2.46,49.0,37.6,28.5,128.3,47.6,0.375,0.344,0.454,2.14,2.16,0.169,Kharif,Partial,0.471,5866.0,0.094,0.483,0.2324,0
FARM-1406,Babu Patel,Nagpur,Maharashtra,21.2596,79.0739,Pulses,4.22,72.6,46.1,28.1,164.5,65.6,0.412,0.292,0.475,1.4,1.4,0.414,Rabi,Partial,0.594,5916.0,0.118,0.549,0.2354,1
FARM-1407,Mohan Deshmukh,Rajkot,Gujarat,22.2041,70.5257,Pulses,1.53,55.1,29.5,28.1,57.6,45.5,0.381,0.334,0.423,1.68,1.63,0.307,Rabi,None,0.269,5323.0,0.468,0.423,0.3454,0
FARM-1408,Vijay Ghosh,Nagpur,Maharashtra,21.2513,79.1931,Maize,3.34,55.9,22.5,26.8,68.2,49.8,0.632,0.324,0.682,3.3,3.25,0.268,Kharif,Partial,0.419,2531.0,0.235,0.469,0.6732,0
FARM-1409,Anita Pillai,Warangal,Telangana,18.1462,79.6397,Cotton,3.05,50.1,28.5,29.6,71.8,61.0,0.384,0.543,0.594,2.46,2.56,0.721,Kharif,Partial,0.428,6379.0,0.314,0.431,0.7629,0
FARM-1410,Ramesh Gowda,Murshidabad,West Bengal,24.235,88.0242,Rice,1.02,61.4,56.4,32.2,209.6,70.8,0.348,0.478,0.506,3.43,3.44,0.631,Kharif,Good,0.46,2807.0,0.401,0.486,0.5301,0
FARM-1411,Sohan Jadhav,Gwalior,Madhya Pradesh,25.9418,78.4279,Pulses,6.95,55.9,27.4,24.2,58.7,49.4,0.407,0.346,0.494,1.21,1.23,0.347,Rabi,Good,0.437,6025.0,0.259,0.596,0.2233,0
FARM-1412,Bhagwan Meena,Patna,Bihar,25.596,85.1681,Maize,3.76,72.6,35.8,27.9,102.1,83.4,0.499,0.442,0.311,4.09,4.21,0.617,Kharif,Good,0.347,1906.0,0.244,0.802,0.0701,0
FARM-1413,Lakshmi Naidu,Jalandhar,Punjab,31.2908,75.4393,Wheat,8.8,72.1,36.6,23.0,46.4,81.0,0.386,0.225,0.442,4.9,4.9,0.069,Rabi,Good,0.081,2339.0,0.727,0.871,0.01,0
FARM-1414,Sukhwinder Pillai,Meerut,Uttar Pradesh,29.1374,77.7538,Sugarcane,2.15,55.7,19.2,26.3,110.9,52.4,0.603,0.283,0.376,76.21,76.66,0.282,Annual,None,0.819,333.0,0.482,0.282,0.99,1
FARM-1415,Kishan Pillai,Amritsar,Punjab,31.5046,75.0209,Wheat,2.46,73.3,44.7,27.1,37.8,51.5,0.438,0.385,0.122,5.58,5.68,0.139,Rabi,Good,0.383,2507.0,0.256,0.778,0.0432,0
FARM-1416,Mohan Reddy,Solapur,Maharashtra,17.64,75.7085,Sugarcane,0.8,56.5,32.1,27.6,99.1,57.7,0.383,0.158,0.449,65.68,64.7,0.385,Annual,Partial,0.293,358.0,0.162,0.581,0.2836,0
FARM-1417,Sunil Patel,Gorakhpur,Uttar Pradesh,26.8306,83.2554,Rice,2.2,71.4,26.2,23.2,62.1,74.4,0.608,0.529,0.453,3.62,3.72,0.242,Kharif,Good,0.657,2399.0,0.321,0.733,0.5291,0
FARM-1418,Raju Reddy,Aurangabad,Maharashtra,19.8038,75.2507,Rice,2.46,83.4,26.1,26.3,87.2,44.8,0.668,0.411,0.369,5.29,5.24,0.283,Kharif,Partial,0.243,2318.0,0.348,0.561,0.2977,0
FARM-1419,Kishan Rathore,Ahmedabad,Gujarat,22.9275,72.5774,Cotton,1.27,28.2,17.7,30.7,38.2,50.6,0.523,0.262,0.493,1.82,1.9,0.188,Kharif,None,0.285,6052.0,0.31,0.14,0.9247,0
FARM-1420,Shanti Singh,Ahmedabad,Gujarat,22.9959,72.2047,Cotton,3.56,48.8,40.3,28.4,54.2,54.2,0.429,0.506,0.662,1.29,1.32,0.311,Kharif,Good,0.396,5927.0,0.117,0.656,0.3298,0
FARM-1421,Pushpa Jadhav,Anantapur,Andhra Pradesh,14.2635,78.0676,Rice,11.31,76.9,37.5,27.2,71.7,68.0,0.49,0.411,0.563,3.91,4.17,0.426,Kharif,Good,0.319,2380.0,0.183,0.657,0.0903,0
FARM-1422,Prakash Sharma,Nagpur,Maharashtra,21.4231,78.9957,Cotton,3.45,62.0,30.1,27.5,48.4,60.4,0.422,0.29,0.635,1.75,1.84,0.4,Kharif,Good,0.526,6730.0,0.119,0.672,0.3005,0
FARM-1423,Sukhwinder Mondal,Khammam,Telangana,17.3035,80.2919,Maize,2.26,67.7,28.6,27.7,119.5,58.5,0.403,0.184,0.395,3.72,3.91,0.326,Kharif,None,0.231,2126.0,0.254,0.42,0.1635,0
FARM-1424,Rekha Singh,Bhopal,Madhya Pradesh,23.5932,77.4009,Pulses,2.09,61.0,30.8,21.1,146.1,48.4,0.46,0.361,0.476,1.14,1.14,0.463,Rabi,None,0.42,6455.0,0.448,0.352,0.653,1
FARM-1425,Shankar Naidu,Gwalior,Madhya Pradesh,26.0052,77.8582,Maize,3.59,57.8,41.1,26.0,62.6,56.3,0.207,0.159,0.239,4.48,4.48,0.157,Kharif,Good,0.421,2349.0,0.798,0.64,0.0536,0
FARM-1426,Vijay Rathore,Bardhaman,West Bengal,22.8882,87.7088,Mustard,1.55,78.9,33.8,27.0,50.0,79.1,0.35,0.827,0.422,2.25,2.36,0.521,Rabi,Good,0.592,6039.0,0.341,0.625,0.4554,1
FARM-1427,Radha Gowda,Aurangabad,Maharashtra,20.0451,75.2154,Rice,2.94,70.3,30.6,31.1,100.8,64.6,0.631,0.264,0.625,3.84,4.1,0.634,Kharif,Good,0.57,2358.0,0.227,0.63,0.5245,0
FARM-1428,Anil Patil,Latur,Maharashtra,18.5482,76.4376,Pulses,1.68,74.2,27.9,24.3,95.1,50.6,0.672,0.179,0.428,1.37,1.39,0.322,Rabi,None,0.528,6675.0,0.198,0.449,0.4121,0
FARM-1429,Prakash Yadav,Kota,Rajasthan,25.1562,75.9815,Wheat,8.33,46.6,17.2,28.5,18.7,20.0,0.482,0.153,0.003,4.75,5.09,0.229,Rabi,None,0.101,2641.0,0.58,0.475,0.3043,1
FARM-1430,Sunita Deshmukh,Rajkot,Gujarat,22.3671,71.0107,Sugarcane,2.43,63.5,34.7,28.6,67.0,58.5,0.63,0.349,0.443,83.87,82.89,0.41,Annual,Good,0.387,329.0,0.353,0.666,0.4561,1
FARM-1431,Bhagwan Kumar,Varanasi,Uttar Pradesh,25.3436,83.0848,Sugarcane,2.47,57.2,33.9,22.8,44.4,66.4,0.406,0.401,0.447,80.04,80.31,0.295,Annual,Good,0.36,355.0,0.168,0.59,0.2903,1
FARM-1432,Sanjay Ghosh,Bareilly,Uttar Pradesh,28.1517,79.3796,Mustard,0.4,51.1,39.1,23.8,74.5,62.0,0.214,0.387,0.292,1.78,1.85,0.171,Rabi,Good,0.403,5597.0,0.219,0.477,0.1889,0
FARM-1433,Raju Pillai,Madurai,Tamil Nadu,10.1541,78.2168,Pulses,0.99,83.4,45.0,30.6,165.0,67.9,0.35,0.273,0.509,1.64,1.67,0.375,Rabi,Partial,0.297,5866.0,0.149,0.638,0.0937,0
FARM-1434,Sunil Ghosh,Bareilly,Uttar Pradesh,28.3753,79.3435,Rice,1.59,74.3,41.8,26.6,23.7,68.4,0.247,0.325,0.442,4.88,4.92,0.521,Kharif,Good,0.306,2289.0,0.14,0.687,0.1474,0
FARM-1435,Radha Meena,Bhopal,Madhya Pradesh,22.9069,77.4535,Pulses,3.87,70.7,27.7,24.5,75.1,58.5,0.623,0.305,0.601,1.53,1.63,0.478,Rabi,None,0.269,6196.0,0.534,0.461,0.692,0
FARM-1436,Ramesh Patil,Bathinda,Punjab,30.1326,74.8947,Wheat,3.58,67.3,42.7,29.8,19.9,53.4,0.164,0.309,0.143,4.7,4.67,0.644,Rabi,Good,0.258,2354.0,0.426,0.605,0.1081,0
FARM-1437,Mohan Murugan,Guntur,Andhra Pradesh,16.4149,80.131,Pulses,2.97,66.1,37.2,28.3,104.3,80.9,0.393,0.338,0.613,1.58,1.51,0.418,Rabi,None,0.613,5766.0,0.4,0.462,0.6229,0
FARM-1438,Sukhwinder Jadhav,Mysuru,Karnataka,12.467,76.787,Cotton,4.05,70.4,44.0,21.3,107.1,41.9,0.698,0.332,0.331,2.3,2.24,0.429,Kharif,Good,0.459,6746.0,0.552,0.686,0.2267,1
FARM-1439,Meena Patel,Mandya,Karnataka,12.3498,77.003,Pulses,3.28,55.8,24.1,22.7,27.5,53.2,0.692,0.256,0.268,1.18,1.17,0.207,Rabi,Partial,0.453,6407.0,0.276,0.653,0.2182,1
FARM-1440,Suresh Jadhav,Belagavi,Karnataka,15.9064,74.6599,Maize,3.14,87.7,39.2,26.9,47.0,67.1,0.502,0.321,0.343,3.02,3.15,0.19,Kharif,Good,0.496,1892.0,0.146,0.602,0.0209,0
FARM-1441,Sunil Bishnoi,Jaipur,Rajasthan,26.8328,75.752,Cotton,1.59,30.4,29.6,27.2,19.3,35.2,0.791,0.35,0.35,1.69,1.85,0.669,Kharif,Good,0.437,6483.0,0.472,0.558,0.8009,0
FARM-1442,Bhagwan Mondal,Rajkot,Gujarat,22.5066,70.7235,Wheat,3.44,77.4,35.4,27.1,28.4,40.1,0.726,0.15,0.18,4.04,4.17,0.543,Rabi,Partial,0.547,1991.0,0.121,0.521,0.3733,0
FARM-1443,Lakshmi Sharma,Surat,Gujarat,20.88,72.707,Wheat,4.35,56.6,30.3,27.6,117.5,46.5,0.566,0.291,0.324,4.24,4.24,0.475,Rabi,Partial,0.194,2522.0,0.191,0.51,0.1552,0
FARM-1444,Raju Sharma,Hooghly,West Bengal,22.7954,88.236,Mustard,0.99,72.3,37.1,27.1,251.3,77.9,0.532,0.521,0.433,1.41,1.5,0.189,Rabi,None,0.38,6451.0,0.531,0.492,0.5242,0
FARM-1445,Rekha Rathore,Rajkot,Gujarat,22.0592,71.0282,Pulses,1.29,43.0,21.3,24.2,72.9,51.0,0.333,0.394,0.52,1.2,1.13,0.574,Rabi,None,0.777,6121.0,0.173,0.248,0.9608,1
FARM-1446,Manoj Pillai,Bareilly,Uttar Pradesh,28.4088,79.58,Rice,6.58,61.0,23.2,23.6,52.8,56.4,0.441,0.343,0.274,4.56,4.53,0.453,Kharif,None,0.397,2374.0,0.138,0.269,0.8001,1
FARM-1447,Ganesh Sharma,Thanjavur,Tamil Nadu,10.8701,79.5263,Rice,1.33,73.2,39.2,25.2,81.0,49.5,0.22,0.273,0.159,3.36,3.61,0.209,Kharif,Partial,0.209,2536.0,0.112,0.576,0.01,0
FARM-1448,Kamla Jat,Patna,Bihar,25.5859,85.0839,Wheat,5.43,59.6,29.9,30.7,96.7,67.7,0.226,0.794,0.344,5.57,5.52,0.303,Rabi,Partial,0.446,2307.0,0.206,0.492,0.356,0
FARM-1449,Vijay Mondal,Latur,Maharashtra,18.3323,76.5916,Cotton,2.15,61.3,43.4,26.3,166.3,66.5,0.269,0.249,0.603,2.19,2.38,0.202,Kharif,Good,0.294,6730.0,0.197,0.777,0.01,0
FARM-1450,Kamla Kumar,Gorakhpur,Uttar Pradesh,26.6809,83.3775,Pulses,0.88,74.8,37.6,22.8,159.0,66.5,0.408,0.497,0.439,1.76,1.74,0.291,Rabi,Partial,0.454,6168.0,0.468,0.473,0.3923,0
FARM-1451,Geeta Deshmukh,Madurai,Tamil Nadu,9.9894,77.8431,Sugarcane,2.31,61.9,39.5,28.9,95.3,66.1,0.544,0.227,0.3,68.77,63.76,0.64,Annual,Good,0.636,356.0,0.586,0.686,0.4215,0
FARM-1452,Geeta Kaur,Sirsa,Haryana,29.7203,75.0449,Wheat,4.11,90.7,29.8,24.1,52.9,52.8,0.521,0.29,0.13,5.44,6.1,0.347,Rabi,Partial,0.168,2275.0,0.381,0.683,0.0598,0
FARM-1453,Ganesh Kaur,Nagpur,Maharashtra,21.328,79.0372,Pulses,1.93,61.3,31.1,30.0,174.8,69.9,0.596,0.246,0.751,1.1,1.1,0.24,Rabi,Partial,0.183,6763.0,0.43,0.481,0.4074,0
